#Position file for Large PMT in CD     
#Updated by Yuning Su (suyn26 AT mail2.sysu.edu.cn) in 20250425.     
"#Have installed 17596 CD-LPMT  more detail in https://docs.ihep.ac.cn/link/AR573CA85D4A004CE8B5AC50662739AB3F"     
#CopyNo X Y Z Orientation_theta Orientation_phi
15810 6572.435 -10137 -15222.5 141.563 -57.0422
15811 7014.396 -9836.38 -15222.5 141.563 -54.507
15812 7442.626 -9516.48 -15222.5 141.563 -51.9718
15813 7856.287 -9177.96 -15222.5 141.563 -49.4366
15814 8254.57 -8821.46 -15222.5 141.563 -46.9014
15815 8636.693 -8447.7 -15222.5 141.563 -44.3662
15816 9001.91 -8057.4 -15222.5 141.563 -41.831
15817 9349.506 -7651.33 -15222.5 141.563 -39.2958
15818 9678.799 -7230.28 -15222.5 141.563 -36.7606
15819 9989.146 -6795.08 -15222.5 141.563 -34.2254
15820 10279.94 -6346.58 -15222.5 141.563 -31.6902
15821 10550.61 -5885.65 -15222.5 141.563 -29.1549
15822 10800.62 -5413.2 -15222.5 141.563 -26.6197
15823 11029.49 -4930.15 -15222.5 141.563 -24.0845
15824 11236.77 -4437.46 -15222.5 141.563 -21.5493
15825 11422.06 -3936.07 -15222.5 141.563 -19.0141
15826 11584.99 -3426.98 -15222.5 141.563 -16.4789
15827 11725.23 -2911.19 -15222.5 141.563 -13.9437
15828 11842.53 -2389.69 -15222.5 141.563 -11.4084
15829 11936.64 -1863.52 -15222.5 141.563 -8.8733
15830 12007.39 -1333.7 -15222.5 141.563 -6.338
15831 12054.63 -801.263 -15222.5 141.563 -3.8028
15832 12078.27 -267.262 -15222.5 141.563 -1.2676
15833 12078.27 267.261 -15222.5 141.563 1.2676
15834 12054.63 801.2618 -15222.5 141.563 3.8028
15835 12007.39 1333.694 -15222.5 141.563 6.338
15836 11936.64 1863.515 -15222.5 141.563 8.8732
15837 11842.53 2389.689 -15222.5 141.563 11.4084
15838 11725.23 2911.185 -15222.5 141.563 13.9437
15839 11584.99 3426.981 -15222.5 141.563 16.4789
15840 11422.06 3936.07 -15222.5 141.563 19.0141
15841 11236.77 4437.454 -15222.5 141.563 21.5493
15842 11029.49 4930.151 -15222.5 141.563 24.0845
15843 10800.62 5413.196 -15222.5 141.563 26.6197
15844 10550.61 5885.646 -15222.5 141.563 29.1549
15845 10279.94 6346.574 -15222.5 141.563 31.6901
15846 9989.145 6795.078 -15222.5 141.563 34.2253
15847 9678.799 7230.28 -15222.5 141.563 36.7606
15848 9349.506 7651.329 -15222.5 141.563 39.2958
15849 9001.911 8057.4 -15222.5 141.563 41.831
15850 8636.695 8447.698 -15222.5 141.563 44.3662
15851 8254.571 8821.46 -15222.5 141.563 46.9014
15852 7856.288 9177.954 -15222.5 141.563 49.4366
15853 7442.626 9516.481 -15222.5 141.563 51.9718
15854 7014.395 9836.379 -15222.5 141.563 54.507
15855 6572.434 10137.02 -15222.5 141.563 57.0423
15856 6117.608 10417.82 -15222.5 141.563 59.5775
15857 5650.805 10678.23 -15222.5 141.563 62.1127
15858 5172.94 10917.73 -15222.5 141.563 64.6479
15859 4684.95 11135.86 -15222.5 141.563 67.1831
15860 4187.788 11332.19 -15222.5 141.563 69.7183
15861 3682.428 11506.34 -15222.5 141.563 72.2535
15862 3169.86 11657.96 -15222.5 141.563 74.7887
15863 2651.087 11786.77 -15222.5 141.563 77.3239
15864 2127.124 11892.5 -15222.5 141.563 79.8592
15865 1598.997 11974.95 -15222.5 141.563 82.3944
15866 1067.74 12033.95 -15222.5 141.563 84.9296
15867 534.3928 12069.4 -15222.5 141.563 87.4648
15868 -0.0002 12081.23 -15222.5 141.563 90
15869 -534.393 12069.4 -15222.5 141.563 92.5352
15870 -1067.74 12033.95 -15222.5 141.563 95.0704
15871 -1599 11974.95 -15222.5 141.563 97.6056
15872 -2127.12 11892.5 -15222.5 141.563 100.1408
15873 -2651.09 11786.77 -15222.5 141.563 102.6761
15874 -3169.86 11657.96 -15222.5 141.563 105.2113
15875 -3682.43 11506.34 -15222.5 141.563 107.7465
15876 -4187.79 11332.19 -15222.5 141.563 110.2817
15877 -4684.95 11135.86 -15222.5 141.563 112.8169
15878 -5172.94 10917.73 -15222.5 141.563 115.3521
15879 -5650.8 10678.23 -15222.5 141.563 117.8873
15880 -6117.61 10417.82 -15222.5 141.563 120.4225
15881 -6572.44 10137.02 -15222.5 141.563 122.9578
15882 -7014.4 9836.379 -15222.5 141.563 125.493
15883 -7442.63 9516.481 -15222.5 141.563 128.0282
15884 -7856.29 9177.955 -15222.5 141.563 130.5634
15885 -8254.57 8821.462 -15222.5 141.563 133.0986
15886 -8636.69 8447.7 -15222.5 141.563 135.6338
15887 -9001.91 8057.401 -15222.5 141.563 138.169
15888 -9349.51 7651.33 -15222.5 141.563 140.7042
15889 -9678.8 7230.28 -15222.5 141.563 143.2394
15890 -9989.15 6795.077 -15222.5 141.563 145.7747
15891 -10279.9 6346.575 -15222.5 141.563 148.3098
15892 -10550.6 5885.647 -15222.5 141.563 150.8451
15893 -10800.6 5413.198 -15222.5 141.563 153.3802
15894 -11029.5 4930.151 -15222.5 141.563 155.9155
15895 -11236.8 4437.455 -15222.5 141.5629 158.4507
15896 -11422.1 3936.071 -15222.5 141.5629 160.986
15897 -11585 3426.983 -15222.5 141.5629 163.5211
15898 -11725.2 2911.186 -15222.5 141.5631 166.0563
15899 -11842.5 2389.69 -15222.5 141.563 168.5915
15900 -11936.6 1863.517 -15222.5 141.5631 171.1267
15901 -12007.4 1333.695 -15222.5 141.5629 173.662
15902 -12054.6 801.2627 -15222.5 141.563 176.1972
15903 -12078.3 267.2619 -15222.5 141.5629 178.7324
15904 -11652.2 -404.987 -15548.1 143.1344 -178.0094
15905 -11618.3 -976.246 -15548.1 143.1344 -175.1969
15906 -11556.4 -1545.15 -15548.1 143.1344 -172.3844
15907 -11466.7 -2110.34 -15548.1 143.1343 -169.5719
15908 -11349.3 -2670.44 -15548.1 143.1344 -166.7594
15909 -11204.6 -3224.11 -15548.1 143.1344 -163.9469
15910 -11032.9 -3770.01 -15548.1 143.1344 -161.1344
15911 -10834.6 -4306.82 -15548.1 143.1345 -158.3219
15912 -10610.3 -4833.27 -15548.1 143.1343 -155.5095
15913 -10360.3 -5348.06 -15548.1 143.1345 -152.6969
15914 -10085.4 -5849.98 -15548.1 143.1345 -149.8844
15915 -9786.23 -6337.8 -15548.1 143.1344 -147.0719
15916 -9463.46 -6810.35 -15548.1 143.1344 -144.2594
15917 -9117.89 -7266.5 -15548.1 143.1344 -141.4469
15918 -8750.36 -7705.14 -15548.1 143.1344 -138.6344
15919 -8361.74 -8125.22 -15548.1 143.1344 -135.8219
15920 -7952.99 -8525.72 -15548.1 143.1344 -133.0094
15921 -7525.07 -8905.69 -15548.1 143.1344 -130.1969
15922 -7079.02 -9264.2 -15548.1 143.1344 -127.3844
15923 -6615.92 -9600.39 -15548.1 143.1344 -124.5719
15924 -6136.89 -9913.46 -15548.1 143.1344 -121.7594
15925 -5643.06 -10202.6 -15548.1 143.1345 -118.947
15926 -5135.65 -10467.2 -15548.1 143.1345 -116.1345
15927 -4615.86 -10706.6 -15548.1 143.1345 -113.322
15928 -4084.95 -10920.2 -15548.1 143.1345 -110.5095
15929 -3544.2 -11107.5 -15548.1 143.1344 -107.6969
15930 -2994.91 -11268 -15548.1 143.1345 -104.8845
15931 -2438.41 -11401.4 -15548.1 143.1344 -102.0719
15932 -1876.03 -11507.3 -15548.1 143.1345 -99.2594
15933 -1309.13 -11585.5 -15548.1 143.1345 -96.4469
15934 -739.079 -11635.8 -15548.1 143.1344 -93.6344
15935 -167.248 -11658 -15548.1 143.1345 -90.8219
15936 404.9866 -11652.2 -15548.1 143.1344 -88.0094
15937 976.2461 -11618.3 -15548.1 143.1344 -85.1969
15938 1545.153 -11556.4 -15548.1 143.1344 -82.3844
15939 2110.337 -11466.7 -15548.1 143.1343 -79.5719
15940 2670.438 -11349.3 -15548.1 143.1344 -76.7594
15941 3224.105 -11204.6 -15548.1 143.1344 -73.9469
15942 3770.005 -11032.9 -15548.1 143.1344 -71.1344
15943 4306.823 -10834.6 -15548.1 143.1345 -68.3219
15944 4833.266 -10610.3 -15548.1 143.1343 -65.5095
15945 5348.064 -10360.3 -15548.1 143.1345 -62.6969
15946 5849.98 -10085.4 -15548.1 143.1345 -59.8844
15947 6337.801 -9786.23 -15548.1 143.1344 -57.0719
15948 6810.354 -9463.46 -15548.1 143.1344 -54.2594
15949 7266.501 -9117.89 -15548.1 143.1344 -51.4469
15950 7705.141 -8750.36 -15548.1 143.1344 -48.6344
15951 8125.22 -8361.74 -15548.1 143.1344 -45.8219
15952 8525.725 -7952.99 -15548.1 143.1344 -43.0094
15953 8905.69 -7525.07 -15548.1 143.1344 -40.1969
15954 9264.201 -7079.02 -15548.1 143.1344 -37.3844
15955 9600.393 -6615.92 -15548.1 143.1344 -34.5719
15956 9913.456 -6136.89 -15548.1 143.1344 -31.7594
15957 10202.64 -5643.06 -15548.1 143.1344 -28.9469
15958 10467.24 -5135.65 -15548.1 143.1344 -26.1344
15959 10706.63 -4615.86 -15548.1 143.1344 -23.3219
15960 10920.22 -4084.95 -15548.1 143.1344 -20.5094
15961 11107.5 -3544.2 -15548.1 143.1344 -17.6969
15962 11268.03 -2994.91 -15548.1 143.1344 -14.8844
15963 11401.41 -2438.41 -15548.1 143.1344 -12.0719
15964 11507.32 -1876.03 -15548.1 143.1344 -9.2594
15965 11585.51 -1309.13 -15548.1 143.1344 -6.4469
15966 11635.8 -739.079 -15548.1 143.1344 -3.6344
15967 11658.04 -167.248 -15548.1 143.1344 -0.8219
15968 11652.21 404.9864 -15548.1 143.1344 1.9906
15969 11618.3 976.2459 -15548.1 143.1344 4.8031
15970 11556.4 1545.153 -15548.1 143.1344 7.6156
15971 11466.67 2110.337 -15548.1 143.1344 10.4281
15972 11349.31 2670.438 -15548.1 143.1344 13.2406
15973 11204.6 3224.105 -15548.1 143.1344 16.0531
15974 11032.91 3770.005 -15548.1 143.1344 18.8656
15975 10834.63 4306.823 -15548.1 143.1344 21.6781
15976 10610.26 4833.265 -15548.1 143.1344 24.4906
15977 10360.32 5348.064 -15548.1 143.1344 27.3031
15978 10085.42 5849.979 -15548.1 143.1344 30.1156
15979 9786.228 6337.801 -15548.1 143.1344 32.9281
15980 9463.459 6810.354 -15548.1 143.1344 35.7406
15981 9117.891 7266.501 -15548.1 143.1344 38.5531
15982 8750.359 7705.141 -15548.1 143.1344 41.3656
15983 8361.745 8125.22 -15548.1 143.1344 44.1781
15984 7952.987 8525.725 -15548.1 143.1344 46.9906
15985 7525.069 8905.69 -15548.1 143.1344 49.8031
15986 7079.022 9264.201 -15548.1 143.1344 52.6156
15987 6615.922 9600.393 -15548.1 143.1344 55.4281
15988 6136.885 9913.456 -15548.1 143.1344 58.2406
15989 5643.063 10202.64 -15548.1 143.1344 61.0531
15990 5135.646 10467.24 -15548.1 143.1344 63.8656
15991 4615.857 10706.63 -15548.1 143.1344 66.6781
15992 4084.948 10920.22 -15548.1 143.1344 69.4906
15993 3544.198 11107.5 -15548.1 143.1344 72.3031
15994 2994.909 11268.03 -15548.1 143.1344 75.1156
15995 2438.406 11401.41 -15548.1 143.1344 77.9281
15996 1876.028 11507.32 -15548.1 143.1344 80.7406
15997 1309.13 11585.51 -15548.1 143.1344 83.5531
15998 739.0792 11635.8 -15548.1 143.1344 86.3656
15999 167.2478 11658.04 -15548.1 143.1344 89.1781
16000 -404.986 11652.21 -15548.1 143.1344 91.9906
16001 -976.246 11618.3 -15548.1 143.1344 94.8031
16002 -1545.15 11556.4 -15548.1 143.1344 97.6156
16003 -2110.34 11466.67 -15548.1 143.1344 100.4281
16004 -2670.44 11349.31 -15548.1 143.1344 103.2406
16005 -3224.1 11204.6 -15548.1 143.1344 106.0531
16006 -3770 11032.91 -15548.1 143.1344 108.8656
16007 -4306.82 10834.63 -15548.1 143.1344 111.6781
16008 -4833.27 10610.25 -15548.1 143.1344 114.4906
16009 -5348.06 10360.32 -15548.1 143.1344 117.3031
16010 -5849.98 10085.42 -15548.1 143.1344 120.1156
16011 -6337.8 9786.227 -15548.1 143.1344 122.9281
16012 -6810.35 9463.458 -15548.1 143.1344 125.7406
16013 -7266.5 9117.891 -15548.1 143.1344 128.5531
16014 -7705.14 8750.358 -15548.1 143.1344 131.3656
16015 -8125.22 8361.744 -15548.1 143.1344 134.1781
16016 -8525.72 7952.986 -15548.1 143.1344 136.9906
16017 -8905.69 7525.068 -15548.1 143.1344 139.8031
16018 -9264.2 7079.022 -15548.1 143.1344 142.6156
16019 -9600.39 6615.922 -15548.1 143.1344 145.4281
16020 -9913.46 6136.885 -15548.1 143.1344 148.2406
16021 -10202.6 5643.062 -15548.1 143.1345 151.053
16022 -10467.2 5135.645 -15548.1 143.1345 153.8655
16023 -10706.6 4615.857 -15548.1 143.1345 156.678
16024 -10920.2 4084.947 -15548.1 143.1345 159.4906
16025 -11107.5 3544.197 -15548.1 143.1344 162.3031
16026 -11268 2994.909 -15548.1 143.1345 165.1155
16027 -11401.4 2438.405 -15548.1 143.1344 167.9281
16028 -11507.3 1876.027 -15548.1 143.1345 170.7406
16029 -11585.5 1309.13 -15548.1 143.1345 173.5531
16030 -11635.8 739.0786 -15548.1 143.1344 176.3656
16031 -11658 167.2478 -15548.1 143.1345 179.1781
16032 -11293.5 -115.181 -15815.3 144.4685 -179.4157
16033 -11274.3 -669.188 -15815.3 144.4683 -176.6032
16034 -11227.8 -1221.58 -15815.3 144.4685 -173.7907
16035 -11154.4 -1771.04 -15815.3 144.4684 -170.9782
16036 -11054 -2316.22 -15815.3 144.4685 -168.1656
16037 -10927.1 -2855.83 -15815.3 144.4684 -165.3532
16038 -10773.8 -3388.55 -15815.3 144.4684 -162.5407
16039 -10594.5 -3913.12 -15815.3 144.4685 -159.7281
16040 -10389.8 -4428.25 -15815.3 144.4684 -156.9157
16041 -10160 -4932.72 -15815.3 144.4684 -154.1032
16042 -9905.69 -5425.3 -15815.3 144.4684 -151.2907
16043 -9627.55 -5904.82 -15815.3 144.4684 -148.4782
16044 -9326.22 -6370.11 -15815.3 144.4684 -145.6657
16045 -9002.42 -6820.05 -15815.3 144.4684 -142.8532
16046 -8656.93 -7253.56 -15815.3 144.4684 -140.0407
16047 -8290.59 -7669.6 -15815.3 144.4684 -137.2282
16048 -7904.27 -8067.16 -15815.3 144.4684 -134.4157
16049 -7498.91 -8445.29 -15815.3 144.4684 -131.6032
16050 -7075.49 -8803.07 -15815.3 144.4684 -128.7907
16051 -6635.02 -9139.65 -15815.3 144.4684 -125.9781
16052 -6178.57 -9454.2 -15815.3 144.4684 -123.1657
16053 -5707.23 -9745.98 -15815.3 144.4684 -120.3532
16054 -5222.14 -10014.3 -15815.3 144.4684 -117.5406
16055 -4724.47 -10258.5 -15815.3 144.4683 -114.7281
16056 -4215.43 -10477.9 -15815.3 144.4685 -111.9157
16057 -3696.22 -10672.1 -15815.3 144.4685 -109.1032
16058 -3168.11 -10840.6 -15815.3 144.4685 -106.2907
16059 -2632.37 -10983 -15815.3 144.4685 -103.4782
16060 -2090.29 -11099 -15815.3 144.4684 -100.6657
16061 -1543.17 -11188.2 -15815.3 144.4684 -97.8532
16062 -992.331 -11250.4 -15815.3 144.4685 -95.0407
16063 -439.104 -11285.6 -15815.3 144.4683 -92.2282
16064 115.1805 -11293.5 -15815.3 144.4685 -89.4157
16065 669.1879 -11274.3 -15815.3 144.4683 -86.6032
16066 1221.584 -11227.8 -15815.3 144.4685 -83.7906
16067 1771.036 -11154.4 -15815.3 144.4684 -80.9782
16068 2316.222 -11054 -15815.3 144.4685 -78.1656
16069 2855.828 -10927.1 -15815.3 144.4684 -75.3532
16070 3388.553 -10773.8 -15815.3 144.4684 -72.5407
16071 3913.116 -10594.5 -15815.3 144.4685 -69.7281
16072 4428.251 -10389.8 -15815.3 144.4684 -66.9157
16073 4932.719 -10160 -15815.3 144.4684 -64.1032
16074 5425.304 -9905.69 -15815.3 144.4684 -61.2907
16075 5904.818 -9627.55 -15815.3 144.4684 -58.4782
16076 6370.107 -9326.22 -15815.3 144.4684 -55.6657
16077 6820.049 -9002.42 -15815.3 144.4684 -52.8532
16078 7253.562 -8656.93 -15815.3 144.4684 -50.0407
16079 7669.6 -8290.59 -15815.3 144.4684 -47.2282
16080 8067.161 -7904.27 -15815.3 144.4684 -44.4157
16081 8445.289 -7498.91 -15815.3 144.4684 -41.6032
16082 8803.071 -7075.49 -15815.3 144.4684 -38.7907
16083 9139.646 -6635.02 -15815.3 144.4684 -35.9782
16084 9454.201 -6178.57 -15815.3 144.4684 -33.1657
16085 9745.981 -5707.23 -15815.3 144.4684 -30.3532
16086 10014.28 -5222.14 -15815.3 144.4684 -27.5407
16087 10258.46 -4724.47 -15815.3 144.4684 -24.7281
16088 10477.92 -4215.43 -15815.3 144.4684 -21.9157
16089 10672.14 -3696.22 -15815.3 144.4684 -19.1032
16090 10840.65 -3168.11 -15815.3 144.4684 -16.2907
16091 10983.04 -2632.37 -15815.3 144.4684 -13.4782
16092 11098.98 -2090.29 -15815.3 144.4684 -10.6657
16093 11188.17 -1543.17 -15815.3 144.4684 -7.8532
16094 11250.42 -992.331 -15815.3 144.4684 -5.0407
16095 11285.56 -439.104 -15815.3 144.4684 -2.2282
16096 11293.51 115.1803 -15815.3 144.4684 0.5843
16097 11274.25 669.1877 -15815.3 144.4684 3.3968
16098 11227.84 1221.584 -15815.3 144.4684 6.2093
16099 11154.37 1771.036 -15815.3 144.4684 9.0218
16100 11054.04 2316.222 -15815.3 144.4684 11.8343
16101 10927.07 2855.827 -15815.3 144.4684 14.6468
16102 10773.78 3388.553 -15815.3 144.4684 17.4593
16103 10594.53 3913.116 -15815.3 144.4684 20.2718
16104 10389.76 4428.251 -15815.3 144.4684 23.0843
16105 10159.97 4932.719 -15815.3 144.4684 25.8968
16106 9905.69 5425.304 -15815.3 144.4684 28.7093
16107 9627.551 5904.818 -15815.3 144.4684 31.5218
16108 9326.218 6370.106 -15815.3 144.4684 34.3343
16109 9002.418 6820.049 -15815.3 144.4684 37.1468
16110 8656.931 7253.561 -15815.3 144.4684 39.9593
16111 8290.588 7669.599 -15815.3 144.4684 42.7718
16112 7904.272 8067.161 -15815.3 144.4684 45.5843
16113 7498.913 8445.289 -15815.3 144.4684 48.3968
16114 7075.489 8803.071 -15815.3 144.4684 51.2093
16115 6635.019 9139.645 -15815.3 144.4684 54.0218
16116 6178.567 9454.2 -15815.3 144.4684 56.8343
16117 5707.229 9745.98 -15815.3 144.4684 59.6468
16118 5222.142 10014.28 -15815.3 144.4684 62.4593
16119 4724.474 10258.46 -15815.3 144.4684 65.2718
16120 4215.425 10477.92 -15815.3 144.4684 68.0843
16121 3696.22 10672.14 -15815.3 144.4684 70.8968
16122 3168.111 10840.65 -15815.3 144.4684 73.7093
16123 2632.369 10983.04 -15815.3 144.4684 76.5218
16124 2090.286 11098.98 -15815.3 144.4684 79.3343
16125 1543.167 11188.17 -15815.3 144.4684 82.1468
16126 992.3305 11250.42 -15815.3 144.4684 84.9593
16127 439.1035 11285.56 -15815.3 144.4684 87.7718
16128 -115.181 11293.51 -15815.3 144.4684 90.5843
16129 -669.188 11274.25 -15815.3 144.4684 93.3968
16130 -1221.58 11227.84 -15815.3 144.4684 96.2093
16131 -1771.04 11154.37 -15815.3 144.4684 99.0219
16132 -2316.22 11054.04 -15815.3 144.4684 101.8343
16133 -2855.83 10927.07 -15815.3 144.4684 104.6468
16134 -3388.55 10773.78 -15815.3 144.4684 107.4593
16135 -3913.12 10594.53 -15815.3 144.4684 110.2719
16136 -4428.25 10389.76 -15815.3 144.4684 113.0843
16137 -4932.72 10159.97 -15815.3 144.4684 115.8968
16138 -5425.3 9905.69 -15815.3 144.4684 118.7093
16139 -5904.82 9627.551 -15815.3 144.4684 121.5218
16140 -6370.11 9326.218 -15815.3 144.4684 124.3343
16141 -6820.05 9002.418 -15815.3 144.4684 127.1468
16142 -7253.56 8656.931 -15815.3 144.4684 129.9593
16143 -7669.6 8290.588 -15815.3 144.4684 132.7718
16144 -8067.16 7904.272 -15815.3 144.4684 135.5843
16145 -8445.29 7498.913 -15815.3 144.4684 138.3968
16146 -8803.07 7075.489 -15815.3 144.4684 141.2093
16147 -9139.65 6635.019 -15815.3 144.4684 144.0219
16148 -9454.2 6178.567 -15815.3 144.4684 146.8343
16149 -9745.98 5707.229 -15815.3 144.4684 149.6468
16150 -10014.3 5222.142 -15815.3 144.4684 152.4594
16151 -10258.5 4724.474 -15815.3 144.4683 155.2719
16152 -10477.9 4215.425 -15815.3 144.4685 158.0843
16153 -10672.1 3696.22 -15815.3 144.4685 160.8968
16154 -10840.6 3168.111 -15815.3 144.4685 163.7093
16155 -10983 2632.369 -15815.3 144.4685 166.5218
16156 -11099 2090.286 -15815.3 144.4684 169.3344
16157 -11188.2 1543.167 -15815.3 144.4684 172.1469
16158 -11250.4 992.3307 -15815.3 144.4685 174.9593
16159 -11285.6 439.1037 -15815.3 144.4683 177.7718
16160 -10911.6 -379.245 -16077.1 145.819 -178.0094
16161 -10879.9 -914.196 -16077.1 145.8189 -175.1969
16162 -10821.9 -1446.94 -16077.1 145.819 -172.3844
16163 -10737.9 -1976.21 -16077.1 145.8189 -169.5719
16164 -10628 -2500.71 -16077.1 145.8189 -166.7595
16165 -10492.4 -3019.18 -16077.1 145.8191 -163.9469
16166 -10331.7 -3530.39 -16077.1 145.8189 -161.1345
16167 -10146 -4033.09 -16077.1 145.819 -158.3219
16168 -9935.88 -4526.07 -16077.1 145.819 -155.5094
16169 -9701.83 -5008.15 -16077.1 145.819 -152.6969
16170 -9444.4 -5478.16 -16077.1 145.819 -149.8844
16171 -9164.22 -5934.98 -16077.1 145.819 -147.0719
16172 -8861.97 -6377.49 -16077.1 145.819 -144.2594
16173 -8538.37 -6804.65 -16077.1 145.819 -141.4469
16174 -8194.19 -7215.41 -16077.1 145.819 -138.6344
16175 -7830.28 -7608.79 -16077.1 145.819 -135.8219
16176 -7447.5 -7983.84 -16077.1 145.819 -133.0094
16177 -7046.78 -8339.65 -16077.1 145.819 -130.1969
16178 -6629.09 -8675.38 -16077.1 145.819 -127.3844
16179 -6195.42 -8990.2 -16077.1 145.819 -124.5719
16180 -5746.83 -9283.37 -16077.1 145.819 -121.7594
16181 -5284.4 -9554.17 -16077.1 145.819 -118.9469
16182 -4809.23 -9801.95 -16077.1 145.819 -116.1344
16183 -4322.48 -10026.1 -16077.1 145.819 -113.322
16184 -3825.31 -10226.1 -16077.1 145.8191 -110.5095
16185 -3318.93 -10401.5 -16077.1 145.8191 -107.6969
16186 -2804.56 -10551.8 -16077.1 145.8191 -104.8845
16187 -2283.42 -10676.7 -16077.1 145.8191 -102.072
16188 -1756.79 -10775.9 -16077.1 145.8191 -99.2594
16189 -1225.92 -10849.2 -16077.1 145.8189 -96.4469
16190 -692.104 -10896.2 -16077.1 145.8191 -93.6344
16191 -156.618 -10917.1 -16077.1 145.8189 -90.8219
16192 379.2453 -10911.6 -16077.1 145.819 -88.0094
16193 914.1961 -10879.9 -16077.1 145.8189 -85.1969
16194 1446.944 -10821.9 -16077.1 145.819 -82.3844
16195 1976.206 -10737.9 -16077.1 145.8189 -79.572
16196 2500.707 -10628 -16077.1 145.8189 -76.7595
16197 3019.183 -10492.4 -16077.1 145.8191 -73.9469
16198 3530.387 -10331.7 -16077.1 145.8189 -71.1345
16199 4033.085 -10146 -16077.1 145.819 -68.3219
16200 4526.067 -9935.88 -16077.1 145.819 -65.5094
16201 5008.145 -9701.83 -16077.1 145.819 -62.6969
16202 5478.16 -9444.4 -16077.1 145.819 -59.8844
16203 5934.976 -9164.22 -16077.1 145.819 -57.0719
16204 6377.494 -8861.97 -16077.1 145.819 -54.2594
16205 6804.648 -8538.37 -16077.1 145.819 -51.4469
16206 7215.409 -8194.19 -16077.1 145.819 -48.6344
16207 7608.788 -7830.28 -16077.1 145.819 -45.8219
16208 7983.837 -7447.5 -16077.1 145.819 -43.0094
16209 8339.652 -7046.78 -16077.1 145.819 -40.1969
16210 8675.377 -6629.09 -16077.1 145.819 -37.3844
16211 8990.201 -6195.42 -16077.1 145.819 -34.5719
16212 9283.366 -5746.83 -16077.1 145.819 -31.7594
16213 9554.167 -5284.4 -16077.1 145.819 -28.9469
16214 9801.952 -4809.23 -16077.1 145.819 -26.1344
16215 10026.12 -4322.48 -16077.1 145.819 -23.3219
16216 10226.14 -3825.31 -16077.1 145.819 -20.5094
16217 10401.52 -3318.93 -16077.1 145.819 -17.6969
16218 10551.84 -2804.56 -16077.1 145.819 -14.8844
16219 10676.75 -2283.42 -16077.1 145.819 -12.0719
16220 10775.93 -1756.79 -16077.1 145.819 -9.2594
16221 10849.15 -1225.92 -16077.1 145.819 -6.4469
16222 10896.24 -692.105 -16077.1 145.819 -3.6344
16223 10917.07 -156.618 -16077.1 145.819 -0.8219
16224 10911.6 379.2451 -16077.1 145.819 1.9906
